"BehaviorSpace results (NetLogo 6.1.0)"
"ContactProcessForestAsTurtles.nlogo"
"CriticalValueBirds2.5-4forest1.5-1.85_world101"
"09/03/2019 22:35:37:152 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","world-width","world-height","birth-rate-birds","death-rate-birds","death-rate-forest","birth-rate-forest","[step]","habitat-proportion","birds-proportion"
"7692","101","101","2.92","1","1","1.76","232","0.0457798255073032","0"
"7005","101","101","2.88","1","1","1.82","737","0.29555925889618667","0"
"7708","101","101","2.92","1","1","1.79","144","0.021958631506715027","0"
"7713","101","101","2.92","1","1","1.8","93","0.012449759827467896","0"
"7718","101","101","2.92","1","1","1.81","77","0.01078325654347613","0"
"7712","101","101","2.92","1","1","1.8","125","0.023625134790706794","0"
"7720","101","101","2.92","1","1","1.81","69","0.01686109204979904","0"
"7716","101","101","2.92","1","1","1.81","108","0.010881286148416823","0"
"7722","101","101","2.92","1","1","1.82","66","0.013332026271934125","0"
"7724","101","101","2.92","1","1","1.82","84","0.015194588765807274","0"
"7714","101","101","2.92","1","1","1.8","188","0.04146652288991275","0"
"7717","101","101","2.92","1","1","1.81","157","0.04225075972943829","0"
"7728","101","101","2.92","1","1","1.83","39","0.010685226938535438","0"
"7726","101","101","2.92","1","1","1.83","141","0.017155180864621117","0"
"7725","101","101","2.92","1","1","1.82","118","0.031663562395843545","0"
"7721","101","101","2.92","1","1","1.82","179","0.031271443976080775","0"
"7719","101","101","2.92","1","1","1.81","243","0.032153710420547","0"
"7730","101","101","2.92","1","1","1.83","107","0.030487207136555238","0"
"7723","101","101","2.92","1","1","1.82","177","0.04979903930987158","0"
"7735","101","101","2.92","1","1","1.84","108","0.01450838153122243","0"
"7706","101","101","2.92","1","1","1.79","323","0.09753945691598863","0"
"7737","101","101","2.92","1","1","1.85","89","0.017253210469561808","0"
"7733","101","101","2.92","1","1","1.84","133","0.0384276051367513","0"
"7727","101","101","2.92","1","1","1.83","235","0.04842662484070189","0"
"7741","101","101","2.93","1","1","1.5","42","0.0025487697284579942","0"
"7742","101","101","2.93","1","1","1.5","35","9.80296049406921E-4","0"
"7739","101","101","2.92","1","1","1.85","165","0.014802470346044505","0"
"7736","101","101","2.92","1","1","1.85","166","0.04313302617390452","0"
"7745","101","101","2.93","1","1","1.5","58","6.862072345848446E-4","0"
"7743","101","101","2.93","1","1","1.5","28","0.001176355259288305","0"
"7746","101","101","2.93","1","1","1.51","49","0.0031369473581021466","0"
"7744","101","101","2.93","1","1","1.5","76","0.0038231545926869915","0"
"7747","101","101","2.93","1","1","1.51","31","3.9211841976276833E-4","0"
"7748","101","101","2.93","1","1","1.51","33","0.0015684736790510733","0"
"7749","101","101","2.93","1","1","1.51","53","3.9211841976276833E-4","0"
"7750","101","101","2.93","1","1","1.51","65","0.001176355259288305","0"
"7751","101","101","2.93","1","1","1.52","39","0.003921184197627684","0"
"7752","101","101","2.93","1","1","1.52","56","0.00235271051857661","0"
"7755","101","101","2.93","1","1","1.52","34","0.002254680913635918","0"
"7753","101","101","2.93","1","1","1.52","46","0.001078325654347613","0"
"7754","101","101","2.93","1","1","1.52","52","6.862072345848446E-4","0"
"7542","101","101","2.91","1","1","1.82","510","0.22693853543770218","0"
"7756","101","101","2.93","1","1","1.53","47","0.0028428585432800704","0"
"7758","101","101","2.93","1","1","1.53","37","0.002254680913635918","0"
"7757","101","101","2.93","1","1","1.53","49","0.0037251249877462995","0"
"7760","101","101","2.93","1","1","1.53","41","0.003921184197627684","0"
"7759","101","101","2.93","1","1","1.53","35","0","1.9605920988138416E-4"
"7762","101","101","2.93","1","1","1.54","34","0.0012743848642289971","0"
"7763","101","101","2.93","1","1","1.54","42","0.0012743848642289971","0"
"7764","101","101","2.93","1","1","1.54","28","0.005489657876678757","0"
"7761","101","101","2.93","1","1","1.54","69","0.0028428585432800704","0"
"7765","101","101","2.93","1","1","1.54","62","2.9408881482207626E-4","0"
"7766","101","101","2.93","1","1","1.55","49","0.0037251249877462995","0"
"7768","101","101","2.93","1","1","1.55","35","0.001176355259288305","0"
"7740","101","101","2.92","1","1","1.85","165","0.023134986766003333","0"
"7770","101","101","2.93","1","1","1.55","59","0.0034310361729242233","0"
"6656","101","101","2.86","1","1","1.85","951","0.29173610430349967","0"
"7769","101","101","2.93","1","1","1.55","56","0.003234976963042839","0"
"7772","101","101","2.93","1","1","1.56","46","3.9211841976276833E-4","0"
"7767","101","101","2.93","1","1","1.55","94","0.002058621703754534","0"
"7771","101","101","2.93","1","1","1.56","66","0.0013724144691696892","0"
"7773","101","101","2.93","1","1","1.56","62","0.004803450642093913","0"
"7774","101","101","2.93","1","1","1.56","69","0.004313302617390452","0"
"7775","101","101","2.93","1","1","1.56","44","0.0014704440741103812","0"
"7780","101","101","2.93","1","1","1.57","50","0.0027448289383393784","0"
"7778","101","101","2.93","1","1","1.57","58","0.0018625624938731497","0"
"7776","101","101","2.93","1","1","1.57","100","0.0026467993333986863","0"
"7779","101","101","2.93","1","1","1.57","103","0.001960592098813842","0"
"7777","101","101","2.93","1","1","1.57","77","0.00470542103715322","0"
"7782","101","101","2.93","1","1","1.58","35","0.001176355259288305","0"
"7781","101","101","2.93","1","1","1.58","59","0.001176355259288305","0"
"7729","101","101","2.92","1","1","1.83","309","0.08254092736006274","0"
"7787","101","101","2.93","1","1","1.59","35","0.006469953926085678","0"
"7785","101","101","2.93","1","1","1.58","48","0.0036270953828056074","0"
"7783","101","101","2.93","1","1","1.58","77","0.004999509851975297","0"
"7784","101","101","2.93","1","1","1.58","57","6.862072345848446E-4","0"
"7790","101","101","2.93","1","1","1.59","29","0.003921184197627684","0"
"7788","101","101","2.93","1","1","1.59","51","0.004901480247034604","0"
"7786","101","101","2.93","1","1","1.59","95","0.003921184197627684","0"
"7794","101","101","2.93","1","1","1.6","33","0.0030389177531614546","0"
"7792","101","101","2.93","1","1","1.6","40","0.0025487697284579942","0"
"7793","101","101","2.93","1","1","1.6","44","0.0025487697284579942","0"
"7791","101","101","2.93","1","1","1.6","79","0.004999509851975297","0"
"7795","101","101","2.93","1","1","1.6","63","0.001078325654347613","0"
"7797","101","101","2.93","1","1","1.61","50","0.004019213802568375","0"
"7789","101","101","2.93","1","1","1.59","92","0.004509361827271836","0"
"7796","101","101","2.93","1","1","1.61","57","0.0026467993333986863","0"
"7800","101","101","2.93","1","1","1.61","45","0.0034310361729242233","0"
"7802","101","101","2.93","1","1","1.62","48","0.00656798353102637","0"
"7801","101","101","2.93","1","1","1.62","29","0.0031369473581021466","0"
"7799","101","101","2.93","1","1","1.61","62","0.0050975394569159884","0"
"7798","101","101","2.93","1","1","1.61","63","0.002450740123517302","0"
"7806","101","101","2.93","1","1","1.63","47","0.002156651308695226","0"
"7807","101","101","2.93","1","1","1.63","34","0.0027448289383393784","0"
"7805","101","101","2.93","1","1","1.62","75","0.004999509851975297","0"
"7804","101","101","2.93","1","1","1.62","52","0.009214782864425057","0"
"7803","101","101","2.93","1","1","1.62","83","0.010195078913831977","0"
"7808","101","101","2.93","1","1","1.63","68","0.008724634839721596","0"
"7810","101","101","2.93","1","1","1.63","64","0.0029408881482207625","0"
"7812","101","101","2.93","1","1","1.64","100","0.006273894716204293","0"
"7809","101","101","2.93","1","1","1.63","98","0.003333006567983531","0"
"7814","101","101","2.93","1","1","1.64","55","0.004901480247034604","0"
"7819","101","101","2.93","1","1","1.65","54","0.0014704440741103812","0"
"7816","101","101","2.93","1","1","1.65","67","0.00470542103715322","0"
"7811","101","101","2.93","1","1","1.64","104","0.006175865111263602","0"
"7815","101","101","2.93","1","1","1.64","71","0.007548279580433291","0"
"7817","101","101","2.93","1","1","1.65","93","0.0025487697284579942","0"
"7818","101","101","2.93","1","1","1.65","60","0.005881776296441525","0"
"7813","101","101","2.93","1","1","1.64","124","0.004019213802568375","0"
"7821","101","101","2.93","1","1","1.66","38","0.00235271051857661","0"
"7827","101","101","2.93","1","1","1.67","34","0.0068620723458484465","0"
"7823","101","101","2.93","1","1","1.66","52","0.008234486815018136","0"
"7820","101","101","2.93","1","1","1.65","85","0.007156161160670522","0"
"7824","101","101","2.93","1","1","1.66","109","0.005685717086560141","0"
"7825","101","101","2.93","1","1","1.66","89","0.006666013135967062","0"
"7822","101","101","2.93","1","1","1.66","76","0.01166552298794236","0"
"7830","101","101","2.93","1","1","1.67","45","0.00892069404960298","0"
"7831","101","101","2.93","1","1","1.68","68","0.0073522203705519065","0"
"7828","101","101","2.93","1","1","1.67","74","0.001960592098813842","0"
"7829","101","101","2.93","1","1","1.67","89","0.0073522203705519065","0"
"7833","101","101","2.93","1","1","1.68","81","0.007156161160670522","0"
"7835","101","101","2.93","1","1","1.68","63","0.008626605234780904","0"
"7826","101","101","2.93","1","1","1.67","137","0.012645819037349279","0"
"7836","101","101","2.93","1","1","1.69","70","0.008234486815018136","0"
"7834","101","101","2.93","1","1","1.68","74","0.014214292716400352","0"
"7832","101","101","2.93","1","1","1.68","117","0.006469953926085678","0"
"7837","101","101","2.93","1","1","1.69","44","0.007548279580433291","0"
"7842","101","101","2.93","1","1","1.7","92","0.002058621703754534","0"
"7838","101","101","2.93","1","1","1.69","70","0.013037937457112047","0"
"7843","101","101","2.93","1","1","1.7","42","0.004509361827271836","0"
"7841","101","101","2.93","1","1","1.7","93","0.011567493383001667","0"
"7845","101","101","2.93","1","1","1.7","53","0.0046073914322125285","0"
"7839","101","101","2.93","1","1","1.69","124","0.01450838153122243","0"
"7844","101","101","2.93","1","1","1.7","65","0.00656798353102637","0"
"7847","101","101","2.93","1","1","1.71","82","0.002450740123517302","0"
"7850","101","101","2.93","1","1","1.71","44","0.002450740123517302","0"
"7846","101","101","2.93","1","1","1.71","62","0.009802960494069209","0"
"7851","101","101","2.93","1","1","1.72","61","0.005489657876678757","0"
"7849","101","101","2.93","1","1","1.71","75","0.005881776296441525","0"
"7840","101","101","2.93","1","1","1.69","200","0.013233996666993432","0"
"7848","101","101","2.93","1","1","1.71","134","0.015782766395451425","0"
"7854","101","101","2.93","1","1","1.72","84","0.004117243407509068","0"
"7852","101","101","2.93","1","1","1.72","69","0.009018723654543672","0"
"7856","101","101","2.93","1","1","1.73","42","0.0073522203705519065","0"
"7734","101","101","2.92","1","1","1.84","340","0.12900696010195079","0"
"7853","101","101","2.93","1","1","1.72","131","0.014018233506518969","0"
"7860","101","101","2.93","1","1","1.73","38","0.004999509851975297","0"
"7855","101","101","2.93","1","1","1.72","72","0.010685226938535438","0"
"7857","101","101","2.93","1","1","1.73","73","0.010979315753357513","0"
"7858","101","101","2.93","1","1","1.73","82","0.006077835506322909","0"
"7862","101","101","2.93","1","1","1.74","53","0.011175374963238898","0"
"7859","101","101","2.93","1","1","1.73","102","0.014704440741103813","0"
"7863","101","101","2.93","1","1","1.74","67","0.012645819037349279","0"
"7864","101","101","2.93","1","1","1.74","81","0.015096559160866581","0"
"7865","101","101","2.93","1","1","1.74","84","0.0136261150867562","0"
"7868","101","101","2.93","1","1","1.75","48","0.006666013135967062","0"
"7866","101","101","2.93","1","1","1.75","89","0.014312322321341045","0"
"7870","101","101","2.93","1","1","1.75","80","0.007842368395255367","0"
"7871","101","101","2.93","1","1","1.76","64","0.0038231545926869915","0"
"7867","101","101","2.93","1","1","1.75","126","0.025879815704342713","0"
"7861","101","101","2.93","1","1","1.74","114","0.02333104597588472","0"
"7869","101","101","2.93","1","1","1.75","115","0.013920203901578276","0"
"7873","101","101","2.93","1","1","1.76","89","0.01166552298794236","0"
"7876","101","101","2.93","1","1","1.77","61","0.007254190765611215","0"
"7875","101","101","2.93","1","1","1.76","96","0.015782766395451425","0"
"7877","101","101","2.93","1","1","1.77","93","0.0160768552102735","0"
"7872","101","101","2.93","1","1","1.76","130","0.017547299284383883","0"
"7879","101","101","2.93","1","1","1.77","71","0.009312812469365748","0"
"7874","101","101","2.93","1","1","1.76","164","0.021860601901774336","0"
"7880","101","101","2.93","1","1","1.77","151","0.017155180864621117","0"
"7884","101","101","2.93","1","1","1.78","64","0.006175865111263602","0"
"7878","101","101","2.93","1","1","1.77","133","0.02117439466718949","0"
"7887","101","101","2.93","1","1","1.79","48","0.007254190765611215","0"
"7881","101","101","2.93","1","1","1.78","158","0.020390157827663954","0"
"7890","101","101","2.93","1","1","1.79","82","0.012645819037349279","0"
"7891","101","101","2.93","1","1","1.8","42","0.0035290657778649153","0"
"7888","101","101","2.93","1","1","1.79","101","0.02068424664248603","0"
"7886","101","101","2.93","1","1","1.79","209","0.014312322321341045","0"
"7540","101","101","2.91","1","1","1.81","547","0.24232918341339085","0"
"7889","101","101","2.93","1","1","1.79","130","0.022252720321537103","0"
"7896","101","101","2.93","1","1","1.81","70","0.004411332222331144","0"
"7893","101","101","2.93","1","1","1.8","99","0.01872365454367219","0"
"7702","101","101","2.92","1","1","1.78","542","0.1463582001764533","0"
"7895","101","101","2.93","1","1","1.8","102","0.014900499950985198","0"
"7882","101","101","2.93","1","1","1.78","227","0.045289677482599745","0"
"7898","101","101","2.93","1","1","1.81","95","0.018135476914028035","0"
"7901","101","101","2.93","1","1","1.82","63","0.01176355259288305","0"
"7894","101","101","2.93","1","1","1.8","146","0.0446034702480149","0"
"7899","101","101","2.93","1","1","1.81","158","0.01460641113616312","0"
"7885","101","101","2.93","1","1","1.78","223","0.039800019605920986","0"
"7555","101","101","2.91","1","1","1.84","511","0.24448583472208607","0"
"7900","101","101","2.93","1","1","1.81","163","0.02911479266738555","0"
"7908","101","101","2.93","1","1","1.83","97","0.027840407803156553","0"
"7902","101","101","2.93","1","1","1.82","228","0.0731300852857563","0"
"7911","101","101","2.93","1","1","1.84","191","0.04401529261837075","0"
"7909","101","101","2.93","1","1","1.83","267","0.07695323987844328","0"
"7883","101","101","2.93","1","1","1.78","371","0.12116459170669543","0"
"7904","101","101","2.93","1","1","1.82","345","0.0916576806195471","0"
"7914","101","101","2.93","1","1","1.84","110","0.038133516321929226","0"
"7907","101","101","2.93","1","1","1.83","323","0.10400941084207431","0"
"6822","101","101","2.87","1","1","1.82","939","0.2779139300068621","0"
"7913","101","101","2.93","1","1","1.84","281","0.08087442407607097","0"
"7906","101","101","2.93","1","1","1.83","495","0.19684344672090973","0"
"7919","101","101","2.93","1","1","1.85","196","0.06911087148318792","0"
"7921","101","101","2.94","1","1","1.5","28","0.0038231545926869915","0"
"7922","101","101","2.94","1","1","1.5","39","0.001960592098813842","0"
"7920","101","101","2.93","1","1","1.85","125","0.025683756494461328","0"
"7923","101","101","2.94","1","1","1.5","55","0.0015684736790510733","0"
"7924","101","101","2.94","1","1","1.5","43","8.822664444662288E-4","0"
"7925","101","101","2.94","1","1","1.5","64","9.80296049406921E-4","0"
"7927","101","101","2.94","1","1","1.51","45","0.0012743848642289971","0"
"7926","101","101","2.94","1","1","1.51","60","0.001960592098813842","0"
"7560","101","101","2.91","1","1","1.85","579","0.25977845309283404","0"
"7929","101","101","2.94","1","1","1.51","40","0.0035290657778649153","0"
"7928","101","101","2.94","1","1","1.51","62","0.0014704440741103812","0"
